"Master_Incident_Number","Response_Date","Time_First_Unit_Assigned","All_Calls","Unit_Assigned","Stop","Arrest","year"
"230818GG02401",2023-08-18,NA,"All Calls",NA,NA,NA,2023
"230818GG02406",2023-08-18,NA,"All Calls",NA,NA,NA,2023
"230818GG02520",2023-08-18,NA,"All Calls",NA,NA,NA,2023
"230818GG02572",2023-08-18,NA,"All Calls",NA,NA,NA,2023
"230819GG00134",2023-08-19,NA,"All Calls",NA,NA,NA,2023
"230819GG01735",2023-08-19,NA,"All Calls",NA,NA,NA,2023
"230819GG02142",2023-08-19,NA,"All Calls",NA,NA,NA,2023
"230820GG00199",2023-08-20,NA,"All Calls",NA,NA,NA,2023
"230820GG01103",2023-08-20,NA,"All Calls",NA,NA,NA,2023
"230820GG01115",2023-08-20,NA,"All Calls",NA,NA,NA,2023
"230821GG01655",2023-08-21,NA,"All Calls",NA,NA,NA,2023
"230822GG00262",2023-08-22,NA,"All Calls",NA,NA,NA,2023
"230822GG01609",2023-08-22,NA,"All Calls",NA,NA,NA,2023
"230822GG01822",2023-08-22,NA,"All Calls",NA,NA,NA,2023
"230823GG01075",2023-08-23,NA,"All Calls",NA,NA,NA,2023
"230823GG02305",2023-08-23,2023-08-23,"All Calls","Unit Assigned",NA,NA,2023
"230824GG02048",2023-08-24,NA,"All Calls",NA,NA,NA,2023
"230825GG00014",2023-08-25,NA,"All Calls",NA,NA,NA,2023
"230825GG00057",2023-08-25,NA,"All Calls",NA,NA,NA,2023
"230825GG00849",2023-08-25,NA,"All Calls",NA,NA,NA,2023
"230825GG01377",2023-08-25,NA,"All Calls",NA,NA,NA,2023
"230825GG01422",2023-08-25,NA,"All Calls",NA,NA,NA,2023
"230825GG02022",2023-08-25,NA,"All Calls",NA,NA,NA,2023
"230825GG02600",2023-08-25,NA,"All Calls",NA,NA,NA,2023
"230826GG01102",2023-08-26,NA,"All Calls",NA,NA,NA,2023
"230826GG01297",2023-08-26,NA,"All Calls",NA,NA,NA,2023
"230826GG02051",2023-08-26,NA,"All Calls",NA,NA,NA,2023
"230827GG00340",2023-08-27,NA,"All Calls",NA,NA,NA,2023
"230827GG00392",2023-08-27,2023-08-27,"All Calls","Unit Assigned",NA,NA,2023
"230827GG01108",2023-08-27,NA,"All Calls",NA,NA,NA,2023
"230827GG02129",2023-08-27,NA,"All Calls",NA,NA,NA,2023
"230828GG00305",2023-08-28,NA,"All Calls",NA,NA,NA,2023
"230828GG00905",2023-08-28,NA,"All Calls",NA,NA,NA,2023
"230828GG01487",2023-08-28,NA,"All Calls",NA,NA,NA,2023
"230829GG00040",2023-08-29,NA,"All Calls",NA,NA,NA,2023
"230829GG01761",2023-08-29,NA,"All Calls",NA,NA,NA,2023
"230829GG02099",2023-08-29,NA,"All Calls",NA,NA,NA,2023
"230830GG00761",2023-08-30,NA,"All Calls",NA,NA,NA,2023
"230830GG01002",2023-08-30,NA,"All Calls",NA,NA,NA,2023
"230830GG01883",2023-08-30,NA,"All Calls",NA,NA,NA,2023
"230901GG00168",2023-09-01,NA,"All Calls",NA,NA,NA,2023
"230902GG00212",2023-09-02,NA,"All Calls",NA,NA,NA,2023
"230903GG00005",2023-09-02,NA,"All Calls",NA,NA,NA,2023
"230904GG00101",2023-09-04,NA,"All Calls",NA,NA,NA,2023
"230904GG00221",2023-09-04,NA,"All Calls",NA,NA,NA,2023
"230904GG00925",2023-09-04,NA,"All Calls",NA,NA,NA,2023
"230904GG01656",2023-09-04,NA,"All Calls",NA,NA,NA,2023
"230905GG00794",2023-09-05,NA,"All Calls",NA,NA,NA,2023
"230906GG01813",2023-09-06,NA,"All Calls",NA,NA,NA,2023
"230906GG01823",2023-09-06,NA,"All Calls",NA,NA,NA,2023
"230906GG01987",2023-09-06,NA,"All Calls",NA,NA,NA,2023
"230906GG02005",2023-09-06,NA,"All Calls",NA,NA,NA,2023
"230907GG01956",2023-09-07,NA,"All Calls",NA,NA,NA,2023
"230908GG00094",2023-09-08,NA,"All Calls",NA,NA,NA,2023
"230908GG02190",2023-09-08,NA,"All Calls",NA,NA,NA,2023
"230909GG00198",2023-09-09,NA,"All Calls",NA,NA,NA,2023
"230909GG01846",2023-09-09,NA,"All Calls",NA,NA,NA,2023
"230909GG02025",2023-09-09,NA,"All Calls",NA,NA,NA,2023
"230910GG00025",2023-09-10,NA,"All Calls",NA,NA,NA,2023
"230910GG00024",2023-09-10,NA,"All Calls",NA,NA,NA,2023
"230910GG02036",2023-09-10,NA,"All Calls",NA,NA,NA,2023
"230911GG01612",2023-09-11,NA,"All Calls",NA,NA,NA,2023
"230911GG02322",2023-09-11,NA,"All Calls",NA,NA,NA,2023
"230913GG00257",2023-09-13,NA,"All Calls",NA,NA,NA,2023
"230913GG00650",2023-09-13,NA,"All Calls",NA,NA,NA,2023
"230913GG01624",2023-09-13,NA,"All Calls",NA,NA,NA,2023
"230913GG02104",2023-09-13,NA,"All Calls",NA,NA,NA,2023
"230914GG00115",2023-09-14,NA,"All Calls",NA,NA,NA,2023
"230915GG01314",2023-09-15,NA,"All Calls",NA,NA,NA,2023
"230916GG00880",2023-09-16,NA,"All Calls",NA,NA,NA,2023
"230916GG00882",2023-09-16,NA,"All Calls",NA,NA,NA,2023
"230916GG02003",2023-09-16,NA,"All Calls",NA,NA,NA,2023
"230917GG01648",2023-09-17,NA,"All Calls",NA,NA,NA,2023
"230917GG01916",2023-09-17,NA,"All Calls",NA,NA,NA,2023
"230918GG01936",2023-09-18,NA,"All Calls",NA,NA,NA,2023
"230920GG01508",2023-09-20,NA,"All Calls",NA,NA,NA,2023
"230921GG00666",2023-09-21,NA,"All Calls",NA,NA,NA,2023
"230921GG01589",2023-09-21,NA,"All Calls",NA,NA,NA,2023
"230921GG02394",2023-09-21,NA,"All Calls",NA,NA,NA,2023
"230922GG00378",2023-09-22,NA,"All Calls",NA,NA,NA,2023
"230923GG00913",2023-09-23,NA,"All Calls",NA,NA,NA,2023
"230923GG01442",2023-09-23,NA,"All Calls",NA,NA,NA,2023
"230924GG00133",2023-09-24,NA,"All Calls",NA,NA,NA,2023
"230924GG00488",2023-09-24,NA,"All Calls",NA,NA,NA,2023
NA,2023-09-24,NA,"All Calls",NA,NA,NA,2023
"230924GG01915",2023-09-24,NA,"All Calls",NA,NA,NA,2023
"230926GG00305",2023-09-26,NA,"All Calls",NA,NA,NA,2023
"230929GG02147",2023-09-29,NA,"All Calls",NA,NA,NA,2023
"231001GG00112",2023-10-01,NA,"All Calls",NA,NA,NA,2023
"231002GG00052",2023-10-02,NA,"All Calls",NA,NA,NA,2023
"231002GG00320",2023-10-02,NA,"All Calls",NA,NA,NA,2023
"231003GG00032",2023-10-03,NA,"All Calls",NA,NA,NA,2023
"231004GG02184",2023-10-04,NA,"All Calls",NA,NA,NA,2023
"231005GG01229",2023-10-05,NA,"All Calls",NA,NA,NA,2023
"231005GG02088",2023-10-05,NA,"All Calls",NA,NA,NA,2023
"231005GG02486",2023-10-05,NA,"All Calls",NA,NA,NA,2023
"231006GG02084",2023-10-06,NA,"All Calls",NA,NA,NA,2023
"231006GG02452",2023-10-06,NA,"All Calls",NA,NA,NA,2023
"231007GG00136",2023-10-07,NA,"All Calls",NA,NA,NA,2023
"231007GG02295",2023-10-07,NA,"All Calls",NA,NA,NA,2023
"231007GG02322",2023-10-07,NA,"All Calls",NA,NA,NA,2023
"231008GG00201",2023-10-08,NA,"All Calls",NA,NA,NA,2023
"231008GG00426",2023-10-08,NA,"All Calls",NA,NA,NA,2023
"231008GG00468",2023-10-08,NA,"All Calls",NA,NA,NA,2023
"231010GG00206",2023-10-10,NA,"All Calls",NA,NA,NA,2023
"231011GG00167",2023-10-11,NA,"All Calls",NA,NA,NA,2023
"231012GG01539",2023-10-12,NA,"All Calls",NA,NA,NA,2023
"231013GG00004",2023-10-13,2023-10-13,"All Calls","Unit Assigned",NA,NA,2023
"231013GG00008",2023-10-13,NA,"All Calls",NA,NA,NA,2023
"231014GG00235",2023-10-14,NA,"All Calls",NA,NA,NA,2023
"231014GG01029",2023-10-14,NA,"All Calls",NA,NA,NA,2023
"231014GG01140",2023-10-14,NA,"All Calls",NA,NA,NA,2023
"231014GG01337",2023-10-14,NA,"All Calls",NA,NA,NA,2023
"231014GG01353",2023-10-14,NA,"All Calls",NA,NA,NA,2023
"231014GG01570",2023-10-14,NA,"All Calls",NA,NA,NA,2023
"231014GG02214",2023-10-14,NA,"All Calls",NA,NA,NA,2023
"231014GG02353",2023-10-14,NA,"All Calls",NA,NA,NA,2023
"231014GG02450",2023-10-14,NA,"All Calls",NA,NA,NA,2023
"231015GG01889",2023-10-15,NA,"All Calls",NA,NA,NA,2023
"231015GG02022",2023-10-15,NA,"All Calls",NA,NA,NA,2023
"231017GG00952",2023-10-17,NA,"All Calls",NA,NA,NA,2023
"231017GG01075",2023-10-17,NA,"All Calls",NA,NA,NA,2023
"231017GG01205",2023-10-17,NA,"All Calls",NA,NA,NA,2023
"231018GG00300",2023-10-18,NA,"All Calls",NA,NA,NA,2023
"231019GG01055",2023-10-19,NA,"All Calls",NA,NA,NA,2023
"231019GG01591",2023-10-19,NA,"All Calls",NA,NA,NA,2023
"231019GG02097",2023-10-19,NA,"All Calls",NA,NA,NA,2023
"231020GG01882",2023-10-20,NA,"All Calls",NA,NA,NA,2023
"231021GG00010",2023-10-21,NA,"All Calls",NA,NA,NA,2023
"231021GG02244",2023-10-21,NA,"All Calls",NA,NA,NA,2023
"231022GG01082",2023-10-22,NA,"All Calls",NA,NA,NA,2023
"231022GG02406",2023-10-22,NA,"All Calls",NA,NA,NA,2023
"231023GG01551",2023-10-23,NA,"All Calls",NA,NA,NA,2023
"231024GG01857",2023-10-24,NA,"All Calls",NA,NA,NA,2023
"231026GG00547",2023-10-26,NA,"All Calls",NA,NA,NA,2023
"231026GG01451",2023-10-26,NA,"All Calls",NA,NA,NA,2023
"231027GG00023",2023-10-27,NA,"All Calls",NA,NA,NA,2023
"231028GG00031",2023-10-28,NA,"All Calls",NA,NA,NA,2023
"231028GG01020",2023-10-28,NA,"All Calls",NA,NA,NA,2023
"231028GG01185",2023-10-28,NA,"All Calls",NA,NA,NA,2023
"231029GG01886",2023-10-29,NA,"All Calls",NA,NA,NA,2023
"231029GG02189",2023-10-29,NA,"All Calls",NA,NA,NA,2023
"231030GG00255",2023-10-30,NA,"All Calls",NA,NA,NA,2023
"231031GG00123",2023-10-31,NA,"All Calls",NA,NA,NA,2023
"231031GG01701",2023-10-31,NA,"All Calls",NA,NA,NA,2023
"231031GG02209",2023-10-31,NA,"All Calls",NA,NA,NA,2023
"231101GG02055",2023-11-01,NA,"All Calls",NA,NA,NA,2023
"231101GG02126",2023-11-01,NA,"All Calls",NA,NA,NA,2023
"231102GG02119",2023-11-02,NA,"All Calls",NA,NA,NA,2023
"231102GG02181",2023-11-02,NA,"All Calls",NA,NA,NA,2023
"231103GG00008",2023-11-03,NA,"All Calls",NA,NA,NA,2023
"231103GG00040",2023-11-03,NA,"All Calls",NA,NA,NA,2023
"231103GG00441",2023-11-03,NA,"All Calls",NA,NA,NA,2023
"231103GG01732",2023-11-03,NA,"All Calls",NA,NA,NA,2023
"231104GG00928",2023-11-04,NA,"All Calls",NA,NA,NA,2023
"231104GG01985",2023-11-04,NA,"All Calls",NA,NA,NA,2023
"231104GG02024",2023-11-04,NA,"All Calls",NA,NA,NA,2023
"231104GG02055",2023-11-04,NA,"All Calls",NA,NA,NA,2023
"231105GG01123",2023-11-05,NA,"All Calls",NA,NA,NA,2023
"231105GG02065",2023-11-05,NA,"All Calls",NA,NA,NA,2023
"231108GG00635",2023-11-08,NA,"All Calls",NA,NA,NA,2023
"231109GG01440",2023-11-09,NA,"All Calls",NA,NA,NA,2023
"231109GG02049",2023-11-09,NA,"All Calls",NA,NA,NA,2023
"231110GG00151",2023-11-10,NA,"All Calls",NA,NA,NA,2023
"231110GG01492",2023-11-10,NA,"All Calls",NA,NA,NA,2023
"231110GG01961",2023-11-10,NA,"All Calls",NA,NA,NA,2023
"231112GG01534",2023-11-12,NA,"All Calls",NA,NA,NA,2023
"231112GG01797",2023-11-12,NA,"All Calls",NA,NA,NA,2023
"231113GG00059",2023-11-13,NA,"All Calls",NA,NA,NA,2023
"231113GG01493",2023-11-13,NA,"All Calls",NA,NA,NA,2023
"231114GG01901",2023-11-14,NA,"All Calls",NA,NA,NA,2023
"231117GG02064",2023-11-17,NA,"All Calls",NA,NA,NA,2023
"231117GG02108",2023-11-17,NA,"All Calls",NA,NA,NA,2023
"231117GG02379",2023-11-17,2023-11-17,"All Calls","Unit Assigned",NA,NA,2023
"231118GG00188",2023-11-18,NA,"All Calls",NA,NA,NA,2023
"231118GG01720",2023-11-18,NA,"All Calls",NA,NA,NA,2023
"231118GG02033",2023-11-18,NA,"All Calls",NA,NA,NA,2023
"231118GG02239",2023-11-18,NA,"All Calls",NA,NA,NA,2023
"231119GG00188",2023-11-19,NA,"All Calls",NA,NA,NA,2023
"231119GG01506",2023-11-19,NA,"All Calls",NA,NA,NA,2023
"231120GG02252",2023-11-20,NA,"All Calls",NA,NA,NA,2023
"231121GG00088",2023-11-21,NA,"All Calls",NA,NA,NA,2023
"231121GG01165",2023-11-21,NA,"All Calls",NA,NA,NA,2023
"231122GG00254",2023-11-22,NA,"All Calls",NA,NA,NA,2023
"231122GG01630",2023-11-22,NA,"All Calls",NA,NA,NA,2023
"231123GG00026",2023-11-23,NA,"All Calls",NA,NA,NA,2023
"231123GG01305",2023-11-23,NA,"All Calls",NA,NA,NA,2023
"231123GG01427",2023-11-23,NA,"All Calls",NA,NA,NA,2023
"231123GG01554",2023-11-23,NA,"All Calls",NA,NA,NA,2023
"231123GG01575",2023-11-23,NA,"All Calls",NA,NA,NA,2023
"231123GG01739",2023-11-23,NA,"All Calls",NA,NA,NA,2023
"231124GG01661",2023-11-24,NA,"All Calls",NA,NA,NA,2023
"231125GG01291",2023-11-25,NA,"All Calls",NA,NA,NA,2023
"231125GG01575",2023-11-25,NA,"All Calls",NA,NA,NA,2023
"231125GG01682",2023-11-25,NA,"All Calls",NA,NA,NA,2023
"231127GG01797",2023-11-27,NA,"All Calls",NA,NA,NA,2023
"231128GG01709",2023-11-28,NA,"All Calls",NA,NA,NA,2023
"231129GG01729",2023-11-29,NA,"All Calls",NA,NA,NA,2023
"231129GG01852",2023-11-29,NA,"All Calls",NA,NA,NA,2023
"231201GG01619",2023-12-01,NA,"All Calls",NA,NA,NA,2023
"231202GG00070",2023-12-02,NA,"All Calls",NA,NA,NA,2023
"231202GG00148",2023-12-02,NA,"All Calls",NA,NA,NA,2023
"231202GG00319",2023-12-02,NA,"All Calls",NA,NA,NA,2023
"231202GG01645",2023-12-02,NA,"All Calls",NA,NA,NA,2023
"231202GG01811",2023-12-02,NA,"All Calls",NA,NA,NA,2023
"231202GG01834",2023-12-02,NA,"All Calls",NA,NA,NA,2023
"231203GG00080",2023-12-03,NA,"All Calls",NA,NA,NA,2023
"231203GG01645",2023-12-03,NA,"All Calls",NA,NA,NA,2023
"231204GG00981",2023-12-04,NA,"All Calls",NA,NA,NA,2023
"231204GG01311",2023-12-04,NA,"All Calls",NA,NA,NA,2023
"231205GG00254",2023-12-05,NA,"All Calls",NA,NA,NA,2023
"231205GG01939",2023-12-05,NA,"All Calls",NA,NA,NA,2023
"231207GG01945",2023-12-07,NA,"All Calls",NA,NA,NA,2023
"231207GG02005",2023-12-07,NA,"All Calls",NA,NA,NA,2023
"231208GG00136",2023-12-08,NA,"All Calls",NA,NA,NA,2023
"231208GG01636",2023-12-08,NA,"All Calls",NA,NA,NA,2023
"231208GG01917",2023-12-08,NA,"All Calls",NA,NA,NA,2023
"231209GG00057",2023-12-09,NA,"All Calls",NA,NA,NA,2023
"231209GG01637",2023-12-09,NA,"All Calls",NA,NA,NA,2023
"231209GG02099",2023-12-09,NA,"All Calls",NA,NA,NA,2023
"231209GG02127",2023-12-09,NA,"All Calls",NA,NA,NA,2023
"231210GG01019",2023-12-10,NA,"All Calls",NA,NA,NA,2023
"231210GG01261",2023-12-10,NA,"All Calls",NA,NA,NA,2023
"231210GG01328",2023-12-10,NA,"All Calls",NA,NA,NA,2023
"231211GG00187",2023-12-11,NA,"All Calls",NA,NA,NA,2023
"231212GG01165",2023-12-12,NA,"All Calls",NA,NA,NA,2023
"231212GG01189",2023-12-12,NA,"All Calls",NA,NA,NA,2023
"231212GG01553",2023-12-12,NA,"All Calls",NA,NA,NA,2023
"231213GG01279",2023-12-13,NA,"All Calls",NA,NA,NA,2023
"231213GG01900",2023-12-13,NA,"All Calls",NA,NA,NA,2023
"231214GG01493",2023-12-14,NA,"All Calls",NA,NA,NA,2023
"231215GG01219",2023-12-15,NA,"All Calls",NA,NA,NA,2023
"231215GG02128",2023-12-15,NA,"All Calls",NA,NA,NA,2023
"231216GG00211",2023-12-16,NA,"All Calls",NA,NA,NA,2023
"231216GG01070",2023-12-16,NA,"All Calls",NA,NA,NA,2023
"231216GG01465",2023-12-16,NA,"All Calls",NA,NA,NA,2023
"231216GG01807",2023-12-16,NA,"All Calls",NA,NA,NA,2023
"231216GG02053",2023-12-16,NA,"All Calls",NA,NA,NA,2023
"231216GG02193",2023-12-16,2023-12-16,"All Calls","Unit Assigned",NA,NA,2023
"231217GG00209",2023-12-17,NA,"All Calls",NA,NA,NA,2023
"231217GG01499",2023-12-17,NA,"All Calls",NA,NA,NA,2023
"231217GG01772",2023-12-17,NA,"All Calls",NA,NA,NA,2023
"231217GG01802",2023-12-17,NA,"All Calls",NA,NA,NA,2023
"231217GG01936",2023-12-17,NA,"All Calls",NA,NA,NA,2023
"231222GG01957",2023-12-22,NA,"All Calls",NA,NA,NA,2023
"231222GG02014",2023-12-22,NA,"All Calls",NA,NA,NA,2023
"231223GG00100",2023-12-23,NA,"All Calls",NA,NA,NA,2023
"231223GG01316",2023-12-23,NA,"All Calls",NA,NA,NA,2023
"231223GG01593",2023-12-23,NA,"All Calls",NA,NA,NA,2023
"231223GG01595",2023-12-23,NA,"All Calls",NA,NA,NA,2023
"231223GG01889",2023-12-23,NA,"All Calls",NA,NA,NA,2023
"231224GG01149",2023-12-24,NA,"All Calls",NA,NA,NA,2023
"231224GG01290",2023-12-24,NA,"All Calls",NA,NA,NA,2023
"231224GG01296",2023-12-24,NA,"All Calls",NA,NA,NA,2023
"231225GG00098",2023-12-25,NA,"All Calls",NA,NA,NA,2023
"231225GG00542",2023-12-25,NA,"All Calls",NA,NA,NA,2023
"231225GG00815",2023-12-25,NA,"All Calls",NA,NA,NA,2023
"231225GG00820",2023-12-25,NA,"All Calls",NA,NA,NA,2023
"231225GG01120",2023-12-25,NA,"All Calls",NA,NA,NA,2023
"231226GG00824",2023-12-26,NA,"All Calls",NA,NA,NA,2023
"231226GG00920",2023-12-26,NA,"All Calls",NA,NA,NA,2023
"231226GG01462",2023-12-26,NA,"All Calls",NA,NA,NA,2023
"231228GG00186",2023-12-28,NA,"All Calls",NA,NA,NA,2023
"231228GG01437",2023-12-28,NA,"All Calls",NA,NA,NA,2023
"231230GG00003",2023-12-29,NA,"All Calls",NA,NA,NA,2023
"231230GG00224",2023-12-30,NA,"All Calls",NA,NA,NA,2023
"231230GG00273",2023-12-30,NA,"All Calls",NA,NA,NA,2023
"231230GG01080",2023-12-30,NA,"All Calls",NA,NA,NA,2023
"231230GG01487",2023-12-30,NA,"All Calls",NA,NA,NA,2023
"231230GG01697",2023-12-30,NA,"All Calls",NA,NA,NA,2023
"231230GG02243",2023-12-30,NA,"All Calls",NA,NA,NA,2023
"231231GG01519",2023-12-31,NA,"All Calls",NA,NA,NA,2023
"240101GG00327",2024-01-01,NA,"All Calls",NA,NA,NA,2024
"240101GG00501",2024-01-01,NA,"All Calls",NA,NA,NA,2024
"240102GG01267",2024-01-02,NA,"All Calls",NA,NA,NA,2024
"240103GG01722",2024-01-03,NA,"All Calls",NA,NA,NA,2024
"240104GG01152",2024-01-04,NA,"All Calls",NA,NA,NA,2024
"240105GG00170",2024-01-05,NA,"All Calls",NA,NA,NA,2024
"240105GG01854",2024-01-05,NA,"All Calls",NA,NA,NA,2024
"240106GG01666",2024-01-06,NA,"All Calls",NA,NA,NA,2024
"240106GG01875",2024-01-06,NA,"All Calls",NA,NA,NA,2024
"240107GG01671",2024-01-07,NA,"All Calls",NA,NA,NA,2024
"240108GG00208",2024-01-08,NA,"All Calls",NA,NA,NA,2024
"240108GG1883",2024-01-08,NA,"All Calls",NA,NA,NA,2024
"240109GG1771",2024-01-09,NA,"All Calls",NA,NA,NA,2024
"240110GG0683",2024-01-10,NA,"All Calls",NA,NA,NA,2024
"240111GG1395",2024-01-11,NA,"All Calls",NA,NA,NA,2024
"240111GG1706",2024-01-11,NA,"All Calls",NA,NA,NA,2024
"240111GG1917",2024-01-11,NA,"All Calls",NA,NA,NA,2024
"240112GG1715",2024-01-12,NA,"All Calls",NA,NA,NA,2024
"240113GG0037",2024-01-13,NA,"All Calls",NA,NA,NA,2024
"240113GG1397",2024-01-13,NA,"All Calls",NA,NA,NA,2024
"240114GG1261",2024-01-14,NA,"All Calls",NA,NA,NA,2024
"240114GG1881",2024-01-14,NA,"All Calls",NA,NA,NA,2024
"240115GG0580",2024-01-15,NA,"All Calls",NA,NA,NA,2024
"240116GG0296",2024-01-16,NA,"All Calls",NA,NA,NA,2024
"240116GG1387",2024-01-16,NA,"All Calls",NA,NA,NA,2024
"240117GG0011",2024-01-17,NA,"All Calls",NA,NA,NA,2024
"240118GG0535",2024-01-18,NA,"All Calls",NA,NA,NA,2024
"240119GG1425",2024-01-19,NA,"All Calls",NA,NA,NA,2024
"240119GG1812",2024-01-19,NA,"All Calls",NA,NA,NA,2024
"240120GG2085",2024-01-20,NA,"All Calls",NA,NA,NA,2024
"240121GG0671",2024-01-21,NA,"All Calls",NA,NA,NA,2024
"240121GG1903",2024-01-21,NA,"All Calls",NA,NA,NA,2024
"240122GG2035",2024-01-22,NA,"All Calls",NA,NA,NA,2024
"240122GG2183",2024-01-22,NA,"All Calls",NA,NA,NA,2024
"240123GG0034",2024-01-23,NA,"All Calls",NA,NA,NA,2024
"240124GG1022",2024-01-24,NA,"All Calls",NA,NA,NA,2024
"240124GG2020",2024-01-24,NA,"All Calls",NA,NA,NA,2024
"240126GG1578",2024-01-26,NA,"All Calls",NA,NA,NA,2024
"240126GG1966",2024-01-26,2024-01-26,"All Calls","Unit Assigned",NA,NA,2024
"240127GG0387",2024-01-27,NA,"All Calls",NA,NA,NA,2024
"240127GG1340",2024-01-27,NA,"All Calls",NA,NA,NA,2024
"240128GG1006",2024-01-28,NA,"All Calls",NA,NA,NA,2024
"240129GG1380",2024-01-29,NA,"All Calls",NA,NA,NA,2024
"240129GG1604",2024-01-29,NA,"All Calls",NA,NA,NA,2024
"240129GG1804",2024-01-29,NA,"All Calls",NA,NA,NA,2024
"240131GG0074",2024-01-31,2024-01-31,"All Calls","Unit Assigned",NA,NA,2024
"240131GG0104",2024-01-31,NA,"All Calls",NA,NA,NA,2024
"240131GG0270",2024-01-31,NA,"All Calls",NA,NA,NA,2024
"240201GG0783",2024-02-01,NA,"All Calls",NA,NA,NA,2024
"240201GG1511",2024-02-01,NA,"All Calls",NA,NA,NA,2024
"240202GG0311",2024-02-02,NA,"All Calls",NA,NA,NA,2024
"240202GG1035",2024-02-02,NA,"All Calls",NA,NA,NA,2024
"240202GG2110",2024-02-02,NA,"All Calls",NA,NA,NA,2024
"240204GG1222",2024-02-04,NA,"All Calls",NA,NA,NA,2024
"240204GG1803",2024-02-04,NA,"All Calls",NA,NA,NA,2024
"240205GG1248",2024-02-05,NA,"All Calls",NA,NA,NA,2024
"240206GG2006",2024-02-06,NA,"All Calls",NA,NA,NA,2024
"240207GG1350",2024-02-07,NA,"All Calls",NA,NA,NA,2024
"240207GG1514",2024-02-07,NA,"All Calls",NA,NA,NA,2024
"240207GG1622",2024-02-07,NA,"All Calls",NA,NA,NA,2024
"240207GG1692",2024-02-07,NA,"All Calls",NA,NA,NA,2024
"240208GG1825",2024-02-08,NA,"All Calls",NA,NA,NA,2024
"240209GG0223",2024-02-09,NA,"All Calls",NA,NA,NA,2024
"240209GG1306",2024-02-09,NA,"All Calls",NA,NA,NA,2024
"240209GG2085",2024-02-09,2024-02-09,"All Calls","Unit Assigned",NA,NA,2024
"240210GG0662",2024-02-10,NA,"All Calls",NA,NA,NA,2024
"240210GG1062",2024-02-10,NA,"All Calls",NA,NA,NA,2024
"240210GG1435",2024-02-10,NA,"All Calls",NA,NA,NA,2024
"240210GG1736",2024-02-10,NA,"All Calls",NA,NA,NA,2024
"240211GG0010",2024-02-11,NA,"All Calls",NA,NA,NA,2024
"240211GG1664",2024-02-11,NA,"All Calls",NA,NA,NA,2024
"240212GG0452",2024-02-12,NA,"All Calls",NA,NA,NA,2024
"240212GG0617",2024-02-12,NA,"All Calls",NA,NA,NA,2024
"240212GG0661",2024-02-12,NA,"All Calls",NA,NA,NA,2024
"240214GG1493",2024-02-14,NA,"All Calls",NA,NA,NA,2024
"240214GG1769",2024-02-14,NA,"All Calls",NA,NA,NA,2024
"240215GG0867",2024-02-15,NA,"All Calls",NA,NA,NA,2024
"240215GG1708",2024-02-15,NA,"All Calls",NA,NA,NA,2024
"240215GG1791",2024-02-15,NA,"All Calls",NA,NA,NA,2024
"240216GG0202",2024-02-16,NA,"All Calls",NA,NA,NA,2024
"240216GG0989",2024-02-16,NA,"All Calls",NA,NA,NA,2024
"240217GG1741",2024-02-17,NA,"All Calls",NA,NA,NA,2024
"240217GG1925",2024-02-17,NA,"All Calls",NA,NA,NA,2024
"240217GG1980",2024-02-17,NA,"All Calls",NA,NA,NA,2024
"240218GG1898",2024-02-18,NA,"All Calls",NA,NA,NA,2024
"240219GG0467",2024-02-19,NA,"All Calls",NA,NA,NA,2024
"240219GG1435",2024-02-19,NA,"All Calls",NA,NA,NA,2024
"240221GG1489",2024-02-21,NA,"All Calls",NA,NA,NA,2024
"240221GG1528",2024-02-21,NA,"All Calls",NA,NA,NA,2024
"240221GG1644",2024-02-21,NA,"All Calls",NA,NA,NA,2024
"240221GG1927",2024-02-21,NA,"All Calls",NA,NA,NA,2024
"240222GG0621",2024-02-22,NA,"All Calls",NA,NA,NA,2024
"240223GG1880",2024-02-23,NA,"All Calls",NA,NA,NA,2024
"240223GG1949",2024-02-23,NA,"All Calls",NA,NA,NA,2024
"240223GG2037",2024-02-23,NA,"All Calls",NA,NA,NA,2024
"240224GG0911",2024-02-24,NA,"All Calls",NA,NA,NA,2024
"240224GG1701",2024-02-24,NA,"All Calls",NA,NA,NA,2024
"240224GG1906",2024-02-24,NA,"All Calls",NA,NA,NA,2024
"240224GG1978",2024-02-24,NA,"All Calls",NA,NA,NA,2024
"240224GG2169",2024-02-24,NA,"All Calls",NA,NA,NA,2024
"240225GG0207",2024-02-25,NA,"All Calls",NA,NA,NA,2024
"240225GG0840",2024-02-25,NA,"All Calls",NA,NA,NA,2024
"240225GG1148",2024-02-25,NA,"All Calls",NA,NA,NA,2024
"240225GG1534",2024-02-25,NA,"All Calls",NA,NA,NA,2024
"240225GG1556",2024-02-25,NA,"All Calls",NA,NA,NA,2024
"240225GG1626",2024-02-25,NA,"All Calls",NA,NA,NA,2024
"240225GG1756",2024-02-25,NA,"All Calls",NA,NA,NA,2024
"240226GG0034",2024-02-26,2024-02-26,"All Calls","Unit Assigned",NA,NA,2024
"240226GG1113",2024-02-26,NA,"All Calls",NA,NA,NA,2024
"240226GG1537",2024-02-26,NA,"All Calls",NA,NA,NA,2024
"240226GG1808",2024-02-26,NA,"All Calls",NA,NA,NA,2024
"240226GG1823",2024-02-26,NA,"All Calls",NA,NA,NA,2024
"240227GG1953",2024-02-27,NA,"All Calls",NA,NA,NA,2024
